ts,ms,pump,manual_override,alert,reason,rec_ms,tTop,tMid,tBot,dT_tb,pressure_hPa,lux,irObj,irAmb,airT,airRH,tds_mV,tds_sat,micRMS,DOproxy
1758213553.584393,167532,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.1,14.6,25.69,26.45,25.9,55,372,False,3.36,0.455
1758213554.575169,168524,True,False,True,hypoxia_emerg,15000,28.06,28.06,27.94,0.13,1002.1,14.5,25.69,26.43,25.9,55,385,False,2.3,0.453
1758213555.581019,169532,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.0,14.7,25.75,26.45,25.9,55,390,False,90.57,0.455
1758213556.577832,170524,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.1,14.6,25.67,26.43,25.9,56,352,False,2.88,0.455
1758213557.618827,171532,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.0,14.6,25.73,26.43,25.9,56,368,False,2.55,0.455
1758213558.57322,172524,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.1,14.6,25.79,26.45,25.9,56,391,False,2.97,0.455
1758213559.5815601,173532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.6,25.67,26.43,25.9,57,371,False,2.82,0.455
1758213560.57568,174524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.6,25.69,26.43,25.9,57,347,False,2.63,0.455
1758213561.581228,175532,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.0,14.5,25.81,26.43,25.9,57,368,False,2.88,0.455
1758213562.5748491,176524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.5,25.73,26.43,25.9,57,380,False,2.65,0.455
1758213563.76786,177532,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.1,14.5,25.75,26.45,26.0,57,391,False,2.87,0.455
1758213564.5889258,178524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.5,25.69,26.41,25.9,56,381,False,4.0,0.455
1758213565.581451,179532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.6,25.73,26.39,25.9,56,382,False,2.39,0.455
1758213566.574315,180524,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.1,14.6,25.81,26.43,25.9,56,368,False,3.48,0.455
1758213567.585164,181532,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.1,14.5,25.75,26.45,25.9,56,353,False,3.47,0.455
1758213568.5756319,182524,True,False,True,hypoxia_emerg,15000,28.0,28.0,28.0,0.0,1002.1,14.5,25.81,26.45,25.9,56,376,False,2.66,0.455
1758213569.616205,183532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.5,25.75,26.49,25.9,56,364,False,3.47,0.455
1758213570.728221,184524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.5,25.73,26.43,25.9,56,356,False,2.45,0.455
1758213571.749336,185532,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.2,14.6,25.69,26.45,25.9,56,378,False,2.61,0.455
1758213572.576514,186524,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.1,14.5,25.81,26.45,25.9,56,376,False,3.23,0.455
1758213573.584167,187532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.5,25.73,26.41,25.9,56,391,False,6.91,0.455
1758213574.578326,188524,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.1,14.5,25.79,26.43,25.9,56,369,False,2.36,0.455
1758213575.580531,189532,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.2,14.5,25.75,26.45,26.0,56,368,False,90.56,0.455
1758213576.575822,190524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.5,25.69,26.43,25.9,56,363,False,1.64,0.455
1758213577.584814,191532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.5,25.73,26.45,25.9,56,369,False,1.98,0.455
1758213578.575221,192524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.0,14.5,25.69,26.43,25.9,56,393,False,3.15,0.455
1758213579.581363,193532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.5,25.69,26.45,25.9,56,371,False,2.23,0.455
1758213580.57345,194524,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.2,14.5,25.69,26.43,25.9,56,385,False,2.34,0.455
1758213581.784283,195532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.2,14.5,25.67,26.45,25.9,56,368,False,2.57,0.455
1758213582.573643,196524,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.0,14.5,25.67,26.43,25.9,56,393,False,90.54,0.455
1758213583.593083,197532,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.87,0.19,1002.1,14.5,25.69,26.45,25.9,56,383,False,2.53,0.455
1758213584.573162,198524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.4,25.69,26.45,25.9,56,360,False,2.04,0.455
1758213585.5856152,199532,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.2,14.5,25.75,26.45,25.9,57,382,False,1.76,0.455
1758213586.605128,200524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.4,25.73,26.47,25.9,57,359,False,2.46,0.455
1758213588.030616,201532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.4,25.75,26.45,25.9,58,372,False,2.89,0.455
1758213588.575319,202524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.4,25.69,26.43,25.9,58,381,False,2.37,0.455
1758213589.5820749,203532,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.1,14.4,25.73,26.41,25.9,58,394,False,128.01,0.455
1758213590.5771022,204524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.3,25.79,26.41,25.9,58,346,False,2.2,0.455
1758213591.586335,205532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.3,25.81,26.45,25.9,58,356,False,2.76,0.455
1758213592.5738308,206524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.3,25.75,26.45,26.0,58,345,False,2.94,0.455
1758213593.806776,207532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.0,14.4,25.81,26.45,25.9,58,402,False,3.1,0.455
1758213594.575994,208524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.4,25.79,26.43,25.9,58,380,False,3.1,0.455
1758213595.583901,209532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.6,25.69,26.45,26.0,57,365,False,3.78,0.455
1758213596.57565,210524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.6,25.81,26.41,25.9,57,371,False,2.63,0.455
1758213597.580362,211532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.2,14.7,25.69,26.43,25.9,57,371,False,2.62,0.455
1758213598.573508,212524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.0,14.6,25.69,26.43,25.9,57,378,False,2.65,0.455
1758213599.579778,213532,True,False,True,hypoxia_emerg,15000,28.06,28.0,27.94,0.13,1002.1,14.5,25.73,26.43,26.0,57,371,False,3.7,0.455
1758213600.573448,214524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.2,14.6,25.67,26.41,25.9,57,375,False,3.8,0.455
1758213601.754625,215532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.0,14.5,25.79,26.41,26.0,57,386,False,3.8,0.455
1758213602.576706,216524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.2,14.4,25.79,26.45,26.0,57,369,False,4.09,0.455
1758213603.5856378,217532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.5,25.81,26.47,25.9,57,378,False,2.5,0.455
1758213604.581416,218524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.5,25.73,26.43,25.9,56,377,False,3.24,0.455
1758213605.6173959,219532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.3,25.73,26.47,25.9,56,382,False,3.01,0.455
1758213606.57275,220524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.2,25.73,26.45,25.9,56,377,False,3.11,0.455
1758213607.599841,221532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.2,25.69,26.41,25.9,56,356,False,3.22,0.455
1758213608.818243,222524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.2,25.75,26.45,25.9,56,378,False,4.09,0.455
1758213609.581177,223532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.2,25.73,26.43,25.9,56,377,False,2.51,0.455
1758213610.572205,224524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.2,14.2,25.81,26.43,25.9,56,363,False,2.64,0.455
1758213611.619547,225532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.2,14.1,25.81,26.47,26.0,56,377,False,2.36,0.455
1758213612.6104572,226524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.2,25.69,26.45,25.9,56,356,False,3.95,0.455
1758213613.581219,227532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.2,25.73,26.45,25.9,56,359,False,2.43,0.455
1758213614.577912,228524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.2,14.1,25.69,26.43,25.9,56,371,False,3.37,0.455
1758213615.5806222,229532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.2,14.2,25.69,26.45,25.9,56,370,False,3.07,0.455
1758213616.576065,230524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.2,25.73,26.45,25.9,56,382,False,2.51,0.455
1758213617.615942,231532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.1,25.67,26.43,26.0,56,375,False,2.72,0.455
1758213618.574019,232524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.2,25.69,26.43,25.9,56,375,False,90.55,0.455
1758213619.5809731,233532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.2,25.69,26.45,26.0,55,361,False,2.24,0.455
1758213620.5760598,234524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.94,0.06,1002.1,14.2,25.73,26.45,25.9,55,372,False,4.1,0.457
1758213621.585574,235532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.1,25.69,26.45,25.9,55,382,False,4.22,0.455
1758213622.572522,236524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.1,25.73,26.45,25.9,55,349,False,2.01,0.455
1758213623.619073,237532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.2,25.59,26.41,25.9,55,372,False,1.94,0.455
1758213624.5737002,238524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.0,14.1,25.69,26.43,25.9,55,369,False,2.46,0.455
1758213625.58147,239532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.1,25.75,26.47,25.9,55,383,False,3.66,0.455
1758213626.573926,240524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.1,25.81,26.45,25.9,55,368,False,2.25,0.455
1758213627.7616901,241532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.1,25.73,26.41,25.9,55,359,False,2.75,0.455
1758213628.57648,242524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.1,25.73,26.45,25.9,55,369,False,2.44,0.455
1758213629.618283,243532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.1,25.69,26.43,25.9,55,377,False,3.76,0.455
1758213630.574844,244524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.1,25.69,26.43,25.9,55,369,False,90.5,0.455
1758213631.5842738,245532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.2,14.1,25.69,26.43,25.9,55,378,False,2.41,0.455
1758213632.59242,246524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.2,14.1,25.69,26.45,25.9,55,389,False,1.88,0.455
1758213633.6044319,247532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.0,14.1,25.69,26.45,25.9,55,362,False,3.24,0.455
1758213634.6013281,248524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.1,25.69,26.43,25.9,55,369,False,3.22,0.455
1758213635.6175108,249532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.0,14.1,25.67,26.45,25.9,55,371,False,2.08,0.455
1758213636.5734851,250524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.1,25.73,26.43,25.9,55,379,False,1.93,0.455
1758213637.583819,251532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.0,25.73,26.43,25.9,55,383,False,90.56,0.455
1758213638.57724,252524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.0,25.69,26.43,25.9,55,356,False,3.3,0.455
1758213639.744734,253532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.1,25.67,26.43,25.9,55,368,False,2.62,0.455
1758213640.57357,254524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.2,14.1,25.79,26.45,25.9,55,356,False,3.84,0.455
1758213641.624576,255532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.94,0.06,1002.1,14.0,25.81,26.45,25.9,55,359,False,3.11,0.457
1758213642.578943,256524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.0,25.69,26.45,25.9,55,398,False,90.96,0.455
1758213643.582856,257532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.0,14.1,25.75,26.45,25.9,55,381,False,3.37,0.455
1758213644.573205,258524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.94,0.06,1002.1,14.1,25.67,26.45,25.9,55,371,False,2.83,0.457
1758213645.588811,259532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.2,14.3,25.73,26.41,25.9,55,355,False,2.69,0.455
1758213646.574956,260524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,14.3,25.79,26.43,25.9,55,368,False,90.57,0.457
1758213647.617436,261532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.4,25.73,26.45,25.9,56,382,False,2.42,0.455
1758213648.574878,262524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.94,0.06,1002.1,14.3,25.69,26.41,25.9,56,376,False,3.25,0.457
1758213649.5856352,263532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,14.3,25.75,26.47,25.9,56,353,False,3.5,0.457
1758213650.573642,264524,True,False,True,hypoxia_emerg,15000,28.0,28.06,27.94,0.06,1002.0,14.3,25.73,26.45,25.9,56,359,False,2.66,0.453
1758213651.580678,265532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.3,25.69,26.41,25.9,56,369,False,4.29,0.455
1758213652.5739,266524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.3,25.73,26.45,25.9,56,393,False,3.41,0.455
1758213653.616417,267532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.3,25.63,26.43,25.9,56,382,False,90.54,0.455
1758213654.572323,268524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.3,25.73,26.43,25.9,56,391,False,3.13,0.455
1758213655.5856352,269532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,14.3,25.69,26.45,25.9,56,368,False,2.17,0.457
1758213656.7418702,270524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.2,25.73,26.45,25.9,56,367,False,90.52,0.455
1758213657.580435,271532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.2,25.75,26.45,25.9,56,378,False,4.08,0.455
1758213658.5783901,272524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.2,25.69,26.43,25.9,56,368,False,3.59,0.455
1758213659.6188958,273532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.2,25.79,26.43,25.9,56,381,False,2.48,0.455
1758213660.737088,274524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.2,25.63,26.45,25.9,56,382,False,2.39,0.455
1758213661.5801349,275532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.2,25.75,26.45,25.9,56,378,False,2.45,0.455
1758213662.576022,276524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.2,14.2,25.67,26.45,25.9,56,369,False,2.02,0.455
1758213663.582835,277532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,14.2,25.67,26.43,25.9,56,363,False,2.86,0.457
1758213664.572462,278524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,13.8,25.69,26.45,25.9,56,371,False,3.36,0.455
1758213665.616967,279532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.1,25.73,26.43,25.9,56,346,False,3.27,0.455
1758213666.5766451,280524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.2,14.2,25.63,26.41,25.9,57,371,False,1.87,0.455
1758213667.583201,281532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.3,25.73,26.43,25.9,57,385,False,90.55,0.455
1758213668.5781891,282524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.2,25.67,26.43,25.9,57,369,False,90.5,0.455
1758213669.584237,283532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.2,25.73,26.45,25.9,57,383,False,3.16,0.455
1758213670.5724502,284524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.2,25.67,26.45,25.9,57,369,False,2.75,0.455
1758213671.6170611,285532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.2,25.63,26.43,25.9,58,369,False,2.11,0.455
1758213672.578787,286524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,14.2,25.69,26.47,25.9,58,364,False,2.96,0.457
1758213673.742508,287532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,14.2,25.67,26.45,25.9,58,378,False,2.77,0.455
1758213674.575813,288524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,14.2,25.63,26.43,25.9,59,383,False,2.69,0.457
1758213675.5831628,289532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,14.2,25.63,26.43,25.9,59,377,False,3.87,0.457
1758213676.5728729,290524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,14.2,25.67,26.45,25.9,59,377,False,90.53,0.455
1758213677.834927,291532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.2,14.2,25.69,26.45,25.9,58,365,False,2.77,0.455
1758213678.5751731,292524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,14.2,25.67,26.43,25.9,58,377,False,1.89,0.457
1758213679.580797,293532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,13.9,25.69,26.45,25.9,58,368,False,2.4,0.457
1758213680.620831,294524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,13.9,25.73,26.45,25.9,58,372,False,3.08,0.457
1758213681.5838258,295532,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,13.9,25.69,26.45,25.9,57,382,False,2.13,0.455
1758213682.574232,296524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,13.9,25.73,26.45,25.9,57,378,False,3.68,0.457
1758213683.619803,297532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,13.9,25.67,26.43,25.9,57,376,False,1.46,0.457
1758213684.600001,298524,True,False,True,hypoxia_emerg,15000,27.94,27.94,27.87,0.06,1002.1,13.8,25.69,26.45,25.9,57,372,False,2.32,0.457
1758213685.582913,299532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,13.8,25.67,26.43,25.9,57,357,False,3.36,0.457
1758213686.575924,300524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,13.8,25.73,26.43,25.9,56,377,False,2.36,0.457
1758213687.583415,301532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.94,0.06,1002.2,13.8,25.67,26.43,25.9,56,377,False,4.8,0.457
1758213688.5789309,302524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.94,0.06,1002.2,13.8,25.75,26.43,25.9,56,365,False,1.5,0.457
1758213689.5807118,303532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,13.8,25.73,26.45,25.9,56,378,False,3.67,0.457
1758213690.577462,304524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,13.9,25.75,26.45,25.9,56,380,False,90.54,0.455
1758213691.5809898,305532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.3,13.9,25.85,26.43,25.9,55,369,False,3.65,0.457
1758213692.5768378,306524,True,False,True,hypoxia_emerg,15000,27.94,27.94,27.87,0.06,1002.1,13.9,25.67,26.43,25.9,55,363,False,3.32,0.457
1758213693.585033,307532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,13.9,25.69,26.43,25.9,55,372,False,3.5,0.457
1758213694.736877,308524,True,False,True,hypoxia_emerg,15000,27.94,28.0,27.87,0.06,1002.1,14.0,25.67,26.45,25.9,55,368,False,3.02,0.455
1758213695.601137,309532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,13.9,25.69,26.43,25.9,55,376,False,1.74,0.457
1758213696.579225,310524,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.2,13.8,25.67,26.43,25.9,55,371,False,4.22,0.455
1758213697.584898,311532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,13.8,25.69,26.43,25.9,55,383,False,2.33,0.457
1758213698.576459,312524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,13.9,25.67,26.43,25.9,54,361,False,3.51,0.457
1758213699.751884,313532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,13.8,25.69,26.43,25.9,54,375,False,2.51,0.457
1758213700.574571,314524,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,13.8,25.73,26.45,25.9,55,365,False,2.45,0.457
1758213701.620079,315532,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,13.8,25.67,26.45,25.9,55,386,False,3.57,0.457
1758213703.320951,316524,True,False,True,hypoxia_emerg,15000,27.94,28.0,27.87,0.06,1002.2,13.8,25.75,26.45,25.9,55,380,False,2.46,0.455
1758213703.7409651,317660,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,13.8,25.69,26.43,25.9,55,378,False,2.82,0.455
1758213704.8685892,318668,True,False,True,hypoxia_emerg,15000,27.94,27.94,27.87,0.06,1002.2,13.8,25.75,26.43,25.9,55,382,False,2.53,0.457
1758213705.904557,319660,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,13.8,25.73,26.43,25.9,54,368,False,3.25,0.457
1758213706.7355578,320668,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.94,0.06,1002.1,13.7,25.69,26.43,25.9,54,370,False,90.56,0.455
1758213707.736994,321660,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,13.8,25.79,26.43,25.9,54,370,False,3.43,0.457
1758213708.751151,322668,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,13.8,25.67,26.45,25.9,54,371,False,2.3,0.457
1758213709.7351198,323660,True,False,True,hypoxia_emerg,15000,28.0,28.0,27.87,0.13,1002.1,13.7,25.73,26.43,25.9,54,374,False,3.24,0.455
1758213710.73162,324668,True,False,True,hypoxia_emerg,15000,27.94,27.94,27.87,0.06,1002.1,13.7,25.79,26.43,25.9,54,383,False,3.77,0.457
1758213711.7523499,325660,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,13.8,25.69,26.43,25.9,54,378,False,2.88,0.457
1758213712.734048,326668,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,13.7,25.81,26.45,25.9,54,380,False,3.63,0.457
1758213713.7273269,327660,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.1,13.7,25.73,26.41,25.9,54,372,False,3.94,0.457
1758213714.741386,328668,True,False,True,hypoxia_emerg,15000,27.94,27.94,27.87,0.06,1002.2,13.7,25.69,26.43,25.9,54,383,False,1.9,0.457
1758213715.756813,329660,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.3,13.7,25.79,26.43,25.9,54,376,False,3.39,0.457
1758213716.719413,330668,True,False,True,hypoxia_emerg,15000,28.0,27.94,27.87,0.13,1002.2,13.7,25.69,26.45,25.9,54,380,False,2.85,0.457
